name,type,start_time,duration,"data"
"mainboardBlue","data",53.58890525,0.0009895,0x02
"mainboardBlue","data",53.5899555,0.0009895,0xEA
"mainboardBlue","data",53.5910055,0.0009895,0x01
"mainboardBlue","data",53.59205875,0.0009895,0x24
"mainboardBlue","data",53.59310825,0.0009895,0x00
"mainboardBlue","data",53.5941585,0.0009895,0x5A
"mainboardBlue","data",53.5952085,0.0009895,0x00
"mainboardBlue","data",53.5962585,0.0009895,0x01
"mainboardBlue","data",53.5973085,0.0009895,0xAA
"mainboardBlue","data",53.5983585,0.0009895,0x03
"mainboardBlue","data",53.59940875,0.0009895,0x00
"mainboardBlue","data",53.60045875,0.0009895,0x00
"mainboardBlue","data",53.60150875,0.0009895,0x00
"mainboardBlue","data",53.602562,0.0009895,0x00
"mainboardBlue","data",53.603612,0.0009895,0x00
"mainboardBlue","data",53.60466225,0.0009895,0x00
"mainboardBlue","data",53.605712,0.0009895,0x00
"mainboardBlue","data",53.60676225,0.0009895,0x00
"mainboardBlue","data",53.60781225,0.0009895,0x00
"mainboardBlue","data",53.60886225,0.0009895,0x01
"mainboardBlue","data",53.6099125,0.0009895,0x00
"mainboardBlue","data",53.61096225,0.0009895,0x00
"mainboardBlue","data",53.612025,0.0009895,0x00
"mainboardBlue","data",53.61307525,0.0009895,0x00
"mainboardBlue","data",53.6141255,0.0009895,0x00
"mainboardBlue","data",53.61517525,0.0009895,0x00
"mainboardBlue","data",53.6162255,0.0009895,0x08
"mainboardBlue","data",53.61727575,0.0009895,0x00
"mainboardBlue","data",53.61832575,0.0009895,0x00
"mainboardBlue","data",53.61937575,0.0009895,0x72
"mainboardBlue","data",53.620426,0.0009895,0xAD
"mainboardBlue","data",53.621476,0.0009895,0xB3
"mainboardBlue","data",53.622526,0.0009895,0x00
"mainboardBlue","data",53.623576,0.0009895,0x01
"mainboardBlue","data",53.62462575,0.0009895,0x0D
"mainboardBlue","data",53.62567575,0.0009895,0x8B
"mainboardBlue","data",53.626726,0.0009895,0x00
"mainboardBlue","data",53.62777575,0.0009895,0x00
